TIME,LOGL,VPH
1.96500000000000E+02,3.92325860889553E+01,1.67148951997284E+08
1.97000000000000E+02,3.92235750072090E+01,1.67148953625400E+08
1.97500000000000E+02,3.92146092242408E+01,1.67148954741657E+08
1.98000000000000E+02,3.92056998515165E+01,1.67148956706864E+08
1.98500000000000E+02,3.91967985720383E+01,1.67148959104645E+08
1.99000000000000E+02,3.91880011007011E+01,1.67148961161959E+08
1.99500000000000E+02,3.91793493123212E+01,1.67148962220462E+08
2.00000000000000E+02,3.91707028328497E+01,1.67148962850380E+08
2.00500000000000E+02,3.91622889104969E+01,1.67148964593871E+08
2.01000000000000E+02,3.91541919555245E+01,1.67148966648560E+08
2.01500000000000E+02,3.91460983526451E+01,1.67148968700618E+08
2.02000000000000E+02,3.91381752370066E+01,1.67148969956173E+08
2.02500000000000E+02,3.91304954263024E+01,1.67148971780272E+08
2.03000000000000E+02,3.91228189467044E+01,1.67148974072398E+08
2.03500000000000E+02,3.91151808441591E+01,1.67148976939653E+08
2.04000000000000E+02,3.91076033646555E+01,1.67148979603409E+08
2.04500000000000E+02,3.91000287868916E+01,1.67148981746161E+08
2.05000000000000E+02,3.90924771568436E+01,1.67148983411975E+08
2.05500000000000E+02,3.90849796589054E+01,1.67148983902523E+08
2.06000000000000E+02,3.90774852079416E+01,1.67148984394013E+08
